100000 100000
38757 18925 187506
30779 1222 558606
84146 53272 165726
64335 62181 961633
80344 904 167489
62562 42193 66201
64188 15602 149806
70528 13907 643607
13628 2696 359164
91042 35191 507045
23669 7847 256403
47854 33864 246634
654 81 901361
14885 12241 887107
76051 54595 21677
99931 80390 692029
56762 29307 911995
92217 91281 520163
62093 24929 740302
50566 49801 85345
74511 42991 138207
93373 89714 562141
66801 40429 910961
55483 49391 373459
19166 5100 570119
87613 15961 143361
76218 50526 760375
54459 8400 111185
77504 27354 723089
55459 968 286154
31138 16039 61083
66970 14690 116109
85586 62479 719062
25604 11323 470713
14060 5502 723935
26244 4568 928401
92802 64668 200193
18220 2481 368187
79989 38594 399779
13081 10563 732715
95737 70817 662067
97950 66864 516792
648 627 856848
68716 22966 496424
80515 71987 256043
74641 64749 319869
6244 501 400841
14296 256 643916
16655 5505 220156
4687 3029 232518
6867 866 673797
39089 23955 529000
51377 14699 39281
73017 23063 289673
17868 7158 669415
32041 14853 778674
14051 3699 602641
65215 4966 849809
74706 16834 359782
43663 21257 54711
37917 23329 364381
46386 32745 217887
51140 31862 96097
45235 40905 690653
97139 15409 292305
27631 8785 927324
46026 18092 531623
42566 28833 214287
12930 5839 612279
46967 20918 567810
50446 15122 190250
61241 4395 351637
8075 4953 151709
61871 57814 353043
75665 56391 715747
19852 1572 261635
2798 776 281896
36495 1937 663551
46256 3555 634596
42242 6926 542918
61875 39355 514625
67165 40201 858165
80390 51784 529377
58683 18026 366647
38141 1354 847872
16690 16503 101023
17873 2565 229618
4363 2564 292804
41113 38585 269893
77685 15591 678189
5235 4913 537821
33074 18711 594611
87467 66321 938764
50416 19952 325377
23631 6029 940723
37148 31778 447671
47639 37844 831586
1057 249 143921
6120 83 52516
70803 41583 694805
21393 15542 661389
70550 69965 470425
19208 4362 611725
30464 11301 906706
8830 8712 892881
41534 18553 91601
62232 39861 174609
52388 36093 470628
8743 1105 215265
59698 46520 393493
61826 13244 863041
65017 38539 365499
66574 49841 847585
50260 26817 365209
85909 71389 676216
92369 27305 98564
73826 43515 978209
68921 43406 682016
42428 19999 691922
73490 51316 414159
20914 19447 34337
22284 12202 157983
95843 45575 624873
95516 12052 875542
11019 6331 800385
78585 20449 552581
38311 17027 750942
24285 1781 123013
35437 20806 215117
20332 10038 660583
20457 1925 627313
74616 49466 799087
33444 8930 966111
25186 9656 664509
75012 3133 15425
22191 14363 61327
15356 14465 717281
6839 5385 520285
41237 7785 512933
97387 56407 681909
83110 14512 186002
10984 4009 850577
3099 1920 254034
13293 7577 216897
52584 25215 361457
18037 3039 168549
40048 32002 999109
2190 96 582977
22853 14690 730769
30976 26950 660399
4556 1262 775247
63029 32967 590212
2235 1539 716609
75327 70853 928769
98476 5477 497843
83295 63241 401089
24403 12344 215203
32461 14983 537771
81766 19429 770520
81392 80781 340591
60930 17388 193400
10250 6884 399076
2046 1362 258543
99881 59981 573547
29656 2243 804855
84324 15471 44256
2737 2169 250354
11787 7789 426693
35625 5397 787751
51671 24209 242046
50083 32263 63521
11746 10113 246661
15990 14457 69729
76684 59203 67227
31555 1836 856848
611 349 817514
57018 33806 397251
12673 4769 888001
75812 73273 366617
66109 52153 209571
86677 32021 549890
69571 9743 370963
92829 11611 45633
24151 12245 531177
14636 2978 705205
51577 19799 550013
2612 1758 721941
67914 5116 548282
64814 14842 176588
16753 7891 843127
83161 57001 123477
24128 16276 166729
45152 27607 236625
38383 10840 930951
9986 6242 619253
62626 37139 561002
65856 46383 359431
14084 8502 323082
77755 32768 74578
7540 1287 316641
55233 39104 67227
16462 1685 822597
37489 23529 436907
98628 70940 957489
95566 91540 148177
71734 17191 342928
69359 33273 428545
42222 14644 896065
83799 63288 400221
43903 18334 528129
91747 48294 689119
64999 30585 555993
68421 54932 851047
27781 11101 224330
42109 5721 828915
45740 22443 644009
14619 5279 453857
4657 4001 227726
70997 64129 405105
96551 73831 235121
88482 37848 847361
31460 21130 839646
64550 9494 165265
71783 46847 152057
88706 24852 42641
21883 14392 697477
13283 11871 487628
17744 17470 551249
98061 36461 106569
91242 22946 601551
1037 357 884227
41368 635 711139
30729 16799 337201
74766 46297 432617
42647 39792 591128
41992 22277 199946
50792 6122 50526
67207 30898 13381
76555 60849 323863
68075 49493 319455
62348 47728 428330
80469 22241 619917
47136 16916 259638
44106 3646 477691
99470 76607 325129
35455 14169 840081
15318 3370 18429
86581 41482 180005
93697 7361 78825
92222 26135 297952
41942 8364 621415
65957 22745 188854
95345 73455 322818
37532 37090 463635
2019 659 417795
13226 10377 100813
250 1 572225
69320 30976 873283
40695 39454 858081
81693 18413 165311
35504 29767 55873
56547 32285 154978
32169 26383 654595
39496 15821 481512
29765 13665 107777
45831 43547 20721
28671 13679 572001
48813 16517 279235
53052 27743 459085
55093 25829 464975
35920 21975 95697
18489 5463 685983
73005 3021 949449
35560 17337 610455
89540 8306 441861
85012 64652 370767
26499 23215 184173
24019 13828 463209
97537 66021 173314
83311 845 120897
94025 66161 425446
86091 75923 987977
84125 34981 975856
20199 8773 240828
70833 15437 421609
16499 14587 954173
6747 6233 824293
24878 8447 112833
20343 2426 525258
8317 4704 11970
82565 8921 454178
81138 5020 718928
54156 15047 246593
92193 70508 74825
51508 11856 337909
72095 61423 748705
89269 14908 179023
36146 30548 268931
59703 10437 685905
8560 323 895019
77558 19635 937252
32646 2396 76379
62746 7176 739153
48661 12154 622467
85594 22009 608920
8968 4835 960977
46125 17463 489493
26577 23737 394345
43276 13324 692782
50503 27264 890091
85269 37641 641203
94608 46914 340800
54115 5755 935349
73332 8157 729177
85755 51807 264193
46352 12737 622604
44352 8835 981043
42063 24109 238074
31181 9245 776215
43294 19692 827495
95209 58533 137391
29972 17466 293004
86729 75277 289510
49278 12969 523769
80423 67401 605029
14135 9505 875221
13160 9236 429935
75150 10411 901937
70404 39645 517099
10025 6575 492377
53686 8444 993741
55077 8657 620614
6084 3092 10057
62027 2687 728271
72159 18353 859553
53338 28235 650253
25736 4464 903311
34120 21988 112889
78869 31661 313030
90914 40070 132045
84086 77824 159322
83442 65391 476052
82488 69630 510647
95777 93626 833073
23523 17409 424827
15706 1577 709969
82407 26766 266537
89616 10564 643149
62893 803 339350
81863 28755 414657
95643 76744 181585
17030 6360 257463
83176 49619 260817
79685 58897 33091
34508 30466 156949
95237 81963 109540
71882 14736 121165
53738 6293 700113
33845 14508 576615
5191 3343 177709
98990 88969 817106
18792 6179 830746
40979 31101 602001
11853 4289 47069
87891 57351 684533
21755 10859 839129
98322 3345 175813
47562 43086 753535
44578 879 792969
15286 1772 887387
26692 903 786087
49304 9833 457
15896 14933 199396
35186 32980 832051
91598 64111 899561
50650 19258 708411
98708 69488 544489
5521 487 746725
88106 29409 238593
85942 44259 121868
69632 15374 988311
12702 10719 923787
54105 17112 183518
5751 5089 269251
14032 60 843509
74397 62087 352419
4393 2385 179327
14913 7812 221675
7627 1175 455721
27650 8927 324147
77896 2817 871643
6303 89 797051
81892 24161 251925
46886 35331 434979
96290 51183 470421
30485 17254 793285
82026 63532 287053
91639 67889 762510
11510 10748 217377
62268 19047 762949
7471 5795 44935
27764 3859 90001
52153 6396 180479
53940 23715 378853
93974 1329 954155
55809 4423 890589
53913 14363 807561
6726 4791 414045
67134 62134 356941
4673 549 547217
57267 36449 851738
2795 2405 111137
73894 46004 237177
12155 10953 53384
27241 5346 737449
71397 1943 675185
36846 4340 550385
64866 53893 151404
88042 1067 293177
34970 21691 156606
96177 70731 874113
90607 46995 806529
60202 2713 756003
45320 39954 197637
86671 84306 280717
24206 292 699217
44102 341 374628
91526 682 873599
22928 2774 8201
25129 22425 187514
5358 2059 443807
5380 2937 993553
19768 619 447297
38110 25881 427784
61626 48749 427677
65183 7975 322607
70297 24157 665227
86183 15899 634241
99321 9081 516485
45021 15193 835492
56291 47 884137
70430 6605 975361
53554 25309 516801
40569 1779 683777
74664 32254 151625
61280 11069 696470
81834 3179 279710
32559 8599 481325
53549 11347 449517
15216 5950 157661
66520 41856 19861
12063 11074 956729
29672 1046 776885
62308 60963 254263
96262 54569 139037
67794 45591 986325
87164 13566 545566
8718 7083 636256
58369 3296 525147
2461 790 556253
83106 39281 705559
9931 2689 56787
58314 23425 402288
14900 6562 605823
78781 18349 481661
88155 42869 508321
54660 3137 945582
91561 83584 424670
79526 19854 729657
52141 13597 91201
9332 6990 471063
71855 58755 912083
50780 25316 957569
33932 23572 613633
19301 12768 572573
51127 16713 797793
86252 19154 369585
19828 15281 846017
41744 3757 152513
83190 23550 317159
1440 1336 774880
65763 13380 591562
79942 10466 304593
86768 61462 127872
9900 1412 139505
30336 27756 787921
97931 32262 424407
27351 21318 938473
73228 54247 56034
28343 11473 926989
98031 67090 562299
43235 36289 256272
49103 1449 485500
88285 84537 791329
21720 6537 274707
885 43 486193
36650 23545 390194
72440 31450 598820
78373 20685 751410
92588 67273 562403
22223 10203 527613
59305 45934 642801
98350 94304 921353
10339 3899 76906
90580 1324 505521
62366 16589 947883
90424 44010 326903
62527 9032 2144
35766 5658 190741
60004 29574 818275
43953 13882 162497
50879 37747 209829
24670 6700 730368
96795 92614 614497
17943 7059 841755
85207 10063 939003
86799 25903 878044
23819 13081 271017
44000 15320 680287
36538 25453 708697
4063 2567 803848
60197 15971 945857
89362 86642 251167
18749 10281 770219
32931 6465 802957
27073 22453 211085
68255 67009 932866
45808 15421 65817
48700 25573 580901
93136 82045 22315
25971 17088 229553
67777 67609 788843
72271 42 169217
62058 30668 855528
94151 67656 696201
62009 9001 258665
40003 37981 453152
67586 16761 623077
92998 84322 987265
40086 26069 974123
97764 96135 35030
27699 8123 166523
90320 16215 165701
43955 20347 898442
28519 26865 537181
7201 5229 923870
68477 19601 51124
11676 5002 824485
54719 437 391493
83862 22119 196161
28466 10342 742111
94508 67401 309785
37397 1327 503177
27865 6673 556219
60156 11199 47326
48706 22001 781393
68142 21617 734193
87085 21009 299959
697 443 143189
77817 68909 634141
71170 50041 480405
35486 26359 488700
2293 272 354519
26026 9453 504497
78228 53285 63245
70920 61560 318283
38907 20721 777576
56382 38628 68077
28230 23719 950989
2813 491 626097
84189 4856 24779
21569 6421 865793
95091 3228 330915
62573 35032 306573
36542 29468 918833
98746 33858 813897
73466 35621 329499
68754 46461 735818
39732 2030 861953
60024 51236 836046
93899 36725 817029
41964 7192 606240
70434 5057 647783
37282 7371 66609
30612 9675 961413
80187 31347 661413
79479 51613 773577
91277 64765 103475
61050 57305 571345
29581 10157 392241
61706 22671 874165
13313 3377 658616
97204 62988 756509
3782 3450 852171
22149 6154 711401
95280 26030 995031
2180 467 401585
98777 19877 494485
8782 34 550890
22924 18243 438742
85449 1615 435562
39615 3607 835090
73029 30441 352433
31598 20884 682414
45983 44955 618242
88357 58241 47935
33032 4136 723106
45522 15791 897428
39385 9425 176243
76165 54699 658499
99666 86447 355525
75104 27602 441624
98560 28187 460645
46012 37061 162361
74496 36072 8797
91151 22120 669379
93528 63327 890771
1982 229 459769
88395 38882 540587
80971 40489 222966
30205 26681 37893
33781 11096 603231
13910 8325 546881
17823 186 32721
95693 18277 10241
48663 17977 42863
44006 8090 228944
68824 19436 63607
1029 891 189277
26869 12639 311233
55649 46446 590506
51996 25579 953961
7419 2727 246017
53378 29086 965137
57906 47945 289985
17069 13785 727207
5179 419 429024
84040 81333 466673
18648 8266 155286
37382 31218 549569
98221 534 554169
70951 34851 546045
34753 12077 1863
84656 64428 603097
5848 2121 754887
53568 22804 507033
86394 16979 176273
66103 15860 517211
27060 11687 47829
80679 26689 347381
20779 18609 57211
95441 26593 116857
10715 5195 3639
39638 29177 885893
85818 10192 23991
26462 8984 112643
2787 1123 471233
28757 18729 284508
29452 3699 684663
92042 48187 785539
78771 37661 959556
70276 59184 674413
76899 54724 849257
38700 21975 973381
29115 17635 294785
79195 71753 916074
71231 21649 943192
49318 35850 191169
7192 4981 824157
68689 43977 614433
78090 19533 352191
37400 15232 799059
58943 5097 263743
75162 1003 144217
89535 46531 216670
39654 9310 717025
45649 40895 775985
50341 2392 478097
17113 13435 939745
10373 8257 635695
23329 20257 468647
29137 4121 977864
63672 2699 823633
81578 74640 575203
71033 15069 204777
55615 29079 58962
30912 4432 189666
2911 2403 434561
89847 45282 758338
5878 883 500365
49727 42419 607373
83379 7555 11502
87630 26413 578063
51896 414 678289
54108 33633 632375
35184 26 447081
38367 12514 148632
59233 37435 495715
10115 4045 335844
598 92 842619
51209 25673 56427
9427 8239 912049
58033 28346 307553
12096 11734 383719
23775 1047 852235
54576 39636 915993
71577 43009 363793
59925 55701 215329
65416 12196 475685
24045 9558 466555
25689 25051 7677
3544 2190 665273
62230 33016 699617
6914 3641 221950
71445 33923 468327
70250 67104 992015
88007 20583 945642
37690 17837 557213
34421 2993 560961
19484 8654 965606
73387 26089 956289
89935 83352 997402
57620 53468 144660
5401 4971 451305
70381 52396 650423
32529 14905 80068
82511 43011 710281
75982 31441 674301
12009 1313 285625
59501 35512 181813
93989 1139 617750
99426 67123 610847
15122 11713 979786
63609 53427 72729
71024 29447 461134
39126 31065 735149
75658 45380 442328
69666 49693 845599
67448 2084 828657
34735 16448 835499
30350 8512 213018
60677 47605 368460
66834 1984 12108
30645 20993 452101
48774 22122 62785
36239 1725 995789
21669 6310 847423
28652 1851 313610
64015 35559 91196
40353 20259 483683
51939 38473 845081
74403 15975 431269
89687 43749 486544
80206 76398 687161
10749 3557 303381
65102 9919 425961
45352 11802 375865
52246 37216 977541
58759 56705 931874
10646 5060 720304
41311 38447 687997
18934 14719 770645
93435 63735 92190
64399 30902 773589
15496 10439 46267
8537 7335 259397
18231 4091 862881
86577 43489 535773
67202 24149 336111
43540 10033 291258
56155 14570 149
16406 14511 983721
8742 902 869493
981 429 488173
60603 1945 189617
85385 66753 294338
19556 12709 472657
90792 45486 437593
51090 6067 369236
67085 54965 813071
47242 2835 888145
53415 17757 113812
33628 10121 463397
41978 26497 874718
85085 80637 104271
84831 63089 918964
32745 5323 356045
89397 9920 801851
552 158 652793
65845 18598 380225
27048 8544 50849
4961 2961 198055
26222 10444 221050
43550 15012 430455
80165 51161 781433
37881 1986 203265
80363 45771 48739
90129 70305 314909
8786 3009 364405
9337 1265 877036
40546 27827 553597
89159 31729 115137
6514 6203 714101
27948 22439 112661
96198 6051 804459
93606 51181 716288
28282 6869 97022
90746 10099 576015
98743 37251 300665
37601 14298 135726
42364 24012 802578
77950 75969 738001
39309 27953 962481
701 300 280940
8995 353 717761
37602 25623 441721
71520 31297 795201
51709 19909 612749
39160 3020 334555
37835 20644 176921
75115 42076 859799
24418 5324 280645
35497 15595 725185
95432 8092 531209
92170 26799 153778
44112 7724 309385
98301 83459 966969
14793 2712 539585
13668 4116 494673
22438 13938 575449
45475 24295 830645
99853 8190 761473
12718 8647 660268
46568 24242 985964
85607 67623 664313
82321 24625 971475
54565 8197 644457
77668 1970 381669
31952 26335 603163
18563 4729 968537
46312 4800 474232
61360 52929 600465
43482 30179 801409
1797 172 235737
89863 17538 762937
85049 34559 149081
64045 48330 556435
23583 991 57579
25709 24809 827018
49821 20993 18051
25875 9375 188545
68816 28101 100870
5248 1561 633479
87433 67457 234085
59955 55625 681615
57454 16070 936559
51407 17642 341578
78769 52241 204489
9354 3500 842482
1630 65 821463
1755 1006 605131
93995 53323 422827
92891 49864 653797
48191 46218 256657
12566 3221 995338
24386 16671 786225
36858 22980 776739
76876 20410 279239
51949 31325 116517
86614 71483 79167
44176 3791 807745
91894 55731 313413
46781 7455 588969
80842 79050 702833
29162 2970 925401
76948 60089 473245
5947 5833 855889
4295 3035 465742
73210 14673 764929
1771 714 62685
60904 3809 485692
40950 4713 915764
25945 1919 478228
23710 19601 552099
58563 22869 230927
